hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, recvBandwidth, MB/sec, 0.281918
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, effectiveBandwidth, MB/sec, 1.86679
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, throughputPels, MPixels/sec, 14.9343
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, throughputFrames, Frames/sec, 455.759
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, userCPUTime, -, 0.012
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, kernelCPUTime, -, 0.004
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, numCPUs, -, 8
hpce_2014_cw5_dm1911_txl11, 128, 256, 1, 1, 8, cpuApproxParallelism, -, 0.683638
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, width, -, 256
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, height, -, 128
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, bitsPerPixel, -, 1
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, levels, -, 2
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, frames, -, 1
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, totalPixels, -, 32768
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, totalBytes, -, 4096
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, numBatches, -, 1
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, batchLatency, min, 0.00590336
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, batchLatency, mean, 0.00590336
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, batchLatency, max, 0.00590336
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, batchLatency, stddev, 0
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, totalSendTime, -, 0
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, totalRecvTime, -, 0
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, totalSendToRecvTime, -, 0.00590336
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, sendBandwidth, MB/sec, inf
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, recvBandwidth, MB/sec, inf
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, effectiveBandwidth, MB/sec, 0.693842
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, throughputPels, MPixels/sec, 5.55074
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, throughputFrames, Frames/sec, 169.395
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, userCPUTime, -, 0
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, kernelCPUTime, -, 0.004
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, numCPUs, -, 8
hpce_2014_cw5_dm1911_txl11, 256, 128, 1, 2, 1, cpuApproxParallelism, -, 0
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, width, -, 128
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, height, -, 512
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, bitsPerPixel, -, 8
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, levels, -, 2
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, frames, -, 8
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, totalPixels, -, 524288
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, totalBytes, -, 524288
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, numBatches, -, 16
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, batchLatency, min, 0.00165325
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, batchLatency, mean, 0.0924209
